id,name,fuel_type
4880,1.6 VVT-i,P
4881,1.5 16v VVT-i 5AT,P
4882,2.0 D-4D,D
4883,2.2 D-CAT,D
4884,2.2 D-4D,D
4885,1.5 16v VVT-i Flex,P
4886,4.0 V6 VVT-i 6MT,P
4887,2.8 16v D-4D 6AT,D
4888,2.8 16v D-4D 6MT,D
4889,3.0 D-4D,D
4890,2.4 16v D-4D 6AT,D
4891,2.4 16v D-4D 6MT,D
4892,2.7 VVT-i,P
4893,2.5 VVT-iE Hybrid,P
4894,2.0 VVT-i,P
4895,2.7 VVTi,P
4896,2.8 16V VTN,D
4897,4.0 V6 VVT-i TRD,P
4898,3.0 16v D-4D,D
4899,3.0 16v D-4D Dpf,D
4900,2.4 16V VTN,D
4901,2.5 16v D-4D,D
4902,2.7 16v VVT-i,P
4903,2.8 16v D-4D,D
4904,2.4L 5MT,D
4905,1.0 12v VVT-i,P
4906,1.33 16v VVT-i 6MT,P
4907,1.33 16v VVT-i CVT,P
4908,2.8 16V D-4D VTN,D
4909,4.5 V8 D-4D,D
4910,4.7 V8 VVT-i,P
4911,5.7 V8 VVT-i,P
4912,2.5 V6 Dual VVT-i,P
4913,1.5 16v VVT-i Hybrid,P
4914,1.5 D4D 5MT,D
4915,1.5 D4D 6MT,D
4916,1.6D 115 6MT,D
4917,1.6D 90 5MT,D
4918,1.6D 95 5MT,D
4919,2.0D 163 6AT,D
4920,2.0D 163 6MT,D
4921,2.0D 120 6MT,D
4922,2.0D 128 6MT,D
4923,1.5 D-4D 6MT,D
4924,1.5 D-4D 8AT,D
4925,1.5 D-4D 5MT,D
4926,1.2 VVT-i 6MT,P
4927,1.2 VVT-i 8AT,P
4928,2.0D 180 6AT,D
4929,2.0D 150 6MT,D
4930,2.7L TR 5MT,P
4931,2.2 D-4D Dpf,D
4932,2.5 VVT-iE Hybrid 16V E-CVT AWD-i,P
4933,2.5 VVT-iE Plug-in Hybrid,P
4934,3.5 24v V6 VVT-i,P
4935,1.3 VVT-i,P
4936,1.5 16v VVT-i 5MT,P
4937,1.4 D-4D Dpf,D
4938,1.33 VVT-i,P
4939,2.7 16v,P
4940,2.3 TD,D
4941,1.0 12v Ecotec,P
4942,1.2 16v Ecotec,P
4943,2.0 TDI 4Motion 6MT,D
4944,2.0 BiTDI 4Motion 6MT,D
4945,2.0 BiTDI 6MT,D
4946,2.0 TDI BlueMotion 6MT,D
4947,2.0 BiTDI 4Motion 8AT,D
4948,3.0 V6 TDI 4Motion 8AT,D
4949,2.0 TDI SCR 7AT,D
4950,2.0 BiTDI SCR 4Motion 7AT,D
4951,1.5 TSI ACT OPF 7AT,P
4952,2.0 TDI SCR 4Motion 7AT,D
4953,2.0 TSI 4Motion 7AT,P
4954,2.0 TSI OPF 7AT,P
4955,2.0 TSI OPF 4Motion,P
4956,2.0 TSI OPF 4Motion 7AT,P
4957,1.2 TSI BlueMotion 6MT,P
4958,2.5 FSI 5MT,P
4959,2.5 FSI 6AT,P
4960,2.0 TSI BlueMotion 6AT,P
4961,2.0 TSI BlueMotion 6MT,P
4962,2.0 TDI BlueMotion 5MT,D
4963,2.0 TDI BlueMotion 7AT,D
4964,2.0 TDI BlueMotion 6AT,D
4965,1.4 TSI BlueMotion 6MT,P
4966,1.4 TSI BlueMotion 7AT,P
4967,1.8 TSI,P
4968,1.9 TDI 5MT 4Motion,D
4969,1.9 TDI 6MT 4Motion,D
4970,2.3 VR5 5AT,P
4971,2.3 VR5 5AT 4Motion,P
4972,2.3 VR5 5MT,P
4973,2.3 VR5 5MT 4Motion,P
4974,2.8 VR6 6MT 4Motion,P
4975,1.8 Turbo 5AT,P
4976,1.8 Turbo 6MT,P
4977,2.0 4AT 4Motion,P
4978,1.6 FSI 5MT,P
4979,1.6 TDI,D
4980,2.5 FSI 6MT,P
4981,2.0 SDI 5MT,D
4982,1.9 TDI 4Motion 6AT,D
4983,2.0 Ecofuel 5MT,P
4984,2.0 EcoFuel 5MT,P
4985,1.6 TDI BMT 5MT,D
4986,1.2 TSI BMT 5MT,P
4987,2.0 TDI 6AT 4Motion,D
4988,2.0 TDI 6MT 4Motion,D
4989,1.6 BiFuel 5MT,P
4990,1.0 TSI BMT 5MT,P
4991,1.4 TGI BMT EcoFuel 6MT,P
4992,2.0 TDI BMT 5MT,D
4993,2.0 TDI BMT 6AT,D
4994,2.0 TDI BMT 4Motion 6MT,D
4995,1.4 TSI BMT 6MT,P
4996,1.4 TSI BMT 7AT,P
4997,2.5 TDI Syncro,D
4998,2.5 TDI 4Motion 6MT,D
4999,2.5 TDI 6MT,D
5000,3.2 V6 4Motion,P
5001,2.0 TDI 4Motion 7AT,D
5002,2.0 TSI 4Motion 6MT,P
5003,3.6 V6 4Motion 6AT,P
5004,2.0 TDI 4Motion 6AT,D
5005,2.0 TDI 8AT,D
5006,2.0 TDI 4Motion 8AT,D
5007,1.6 MPi 5MT,P
5008,1.6 MPi 6AT,P
5009,1.4 TSI 5MT,P
5010,1.6 Total Flex 6MT,P
5011,1.6 FSI 6MT,P
5012,3.2 V6 6AT,P
5013,2.0 TDI CR 6AT,D
5014,1.0 Total Flex 5MT,P
5015,1.0 Bluemotion 5MT,P
5016,1.9 D 5MT,D
5017,1.0 Mi 5MT,P
5018,1.6 Mi Flex 5MT,P
5019,1.0 Mi Flex 5MT,P
5020,1.6 Mi 5MT,P
5021,1.9 D,D
5022,1.6 Total Flex 5MT,P
5023,1.8 Total Flex 5MT,P
5024,1.0 Hybrid 5MT,P
5025,1.0 Flex Fuel 5MT,P
5026,1.6 Flex Fuel 5MT,P
5027,1.6 Flex 5AT,P
5028,1.0 Flex 5MT,P
5029,1.6 MSI 5AT,E
5030,1.6 MSI 5MT,E
5031,2.0 TSI R 4Motion 7AT,P
5032,1.4 16v MPI Flex 5MT,P
5033,1.9 TDI 4Motion 5MT,D
5034,2.3 V5 4Motion 5MT,P
5035,2.8 V6 4Motion 6MT,P
5036,1.9 TDI 4Motion 6MT,D
5037,1.8 Turbo 5MT,P
5038,2.0 TFSI GTI 6AT,P
5039,2.0 TFSI GTI 6MT,P
5040,2.0 4Motion 4AT,P
5041,3.2 R32 VR6 4Motion 6AT,P
5042,3.2 V6 6MT,P
5043,3.2 V6 4Motion R32 6MT,P
5044,1.4 FSI 5MT,P
5045,2.0 FSI 4Motion 6MT,P
5046,3.2 V6 4Motion 6AT,P
5047,3.2 V6 4Motion 6MT,P
5048,1.6 TDI 4Motion 5MT,D
5049,2.0 GTD 6AT,D
5050,2.0 GTD 6MT,D
5051,2.0 GTI 6AT,P
5052,2.0 GTI 6MT,P
5053,2.0 TFSI R 4Motion 6AT,P
5054,2.0 TFSI R 4Motion 6MT,P
5055,2.0 GTI Edition 35 6AT,P
5056,2.0 GTI Edition 35 6MT,P
5057,1.6 Bifuel 5MT,P
5058,2.0 TSI GTI 6AT,P
5059,2.0 TSI GTI 6MT,P
5060,2.0 TSI GTI 7AT,P
5061,1.4 TSI ACT BlueMotion 6MT,P
5062,1.4 TSI ACT BlueMotion 7AT,P
5063,2.0 TSI R 4Motion 6MT,P
5064,2.0 TSI R 4Motion 6AT,P
5065,2.0 TSI R360 S 6AT,P
5066,2.0 TSI R360S 6MT,P
5067,2.0 R 4Motion 6MT,P
5068,2.0 R 4Motion 7AT,P
5069,2.0 GTI Clubsport 6AT,P
5070,1.2 TSI BlueMotion 7AT,P
5071,1.2 TSI BlueMotion 5MT,P
5072,1.6 TDI BlueMotion 5MT,D
5073,1.6 TDI BlueMotion 7AT,D
5074,1.4 TSI MultiFuel 6MT,P
5075,1.4 TSI MultiFuel 7AT,P
5076,1.4 TGI BlueMotion 6MT,P
5077,1.4 TGI BlueMotion 7AT,P
5078,1.6 TDI 4Motion 6MT,D
5079,1.4 GTE Hybrid 6AT,P
5080,2.0 GTD 4Motion 6MT,D
5081,2.0 GTD BlueMotion 6AT,D
5082,2.0 GTD BlueMotion 6MT,D
5083,2.0 GTD BlueMotion 7AT,D
5084,1.6 SRE 6MT,P
5085,1.6 SRE 7AT,P
5086,2.0 GTI 7AT,P
5087,2.0 TSI GTI TCR 7AT,P
5088,2.0 GTI,P
5089,2.0 R 4Motion,P
5090,2.0 R,P
5091,2.0 GTI Performance,P
5092,2.0 GTI TCR,P
5093,1.8 TSI 4Motion 6AT,P
5094,2.0 TSI R 6MT,P
5095,2.0 TDI SRC 7AT,D
5096,1.9 TDI 4Motion 7AT,D
5097,1.2 TSI Multifuel 6MT,P
5098,1.2 TSI Multifuel 7AT,P
5099,280 TSI 1.4 7AT,P
5100,1.9 PD TDI,D
5101,1.4 TSI Hybrid 7AT,P
5102,1.6 MSI 7AT,E
5103,2.0 TSI GLI 6AT,P
5104,2.0 TSI GLI 6MT,P
5105,1.4 Total Flex,P
5106,2.5 TDI 5MT,D
5107,2.8 TDI 5MT,D
5108,1.2 TDI 3L 5AT,D
5109,1.4 FSI 5AT,P
5110,1.6 GTI 5MT,P
5111,1.8 Turbo 6AT,P
5112,2.5 V5 5MT,P
5113,2.0 TSI 4Motion 6AT,P
5114,2.0 TSI OPF,P
5115,2.5 V6 TDI 4Motion 5AT,D
5116,2.5 V6 TDI 4Motion 6MT,D
5117,2.8 V6 4Motion 5AT,P
5118,2.8 V6 4Motion 5MT,P
5119,1.8 4Motion 4AT,P
5120,1.8 4Motion 5MT,P
5121,1.9 TDI 4Motion 5AT,D
5122,2.0 4Motion 5MT,P
5123,4.0 W8 4Motion 5AT,P
5124,4.0 W8 4Motion 6MT,P
5125,3.2 V6 FSI 4Motion,P
5126,3.2 V6 FSI 4Motion 6AT,P
5127,3.6 V6 FSI 4Motion,P
5128,3.6 R36 V6 FSI 4Motion 6AT,P
5129,R36 V6 FSI 4Motion,P
5130,2.0 Blue TDI 6AT,D
5131,1.4 TSI Ecofuel 6MT,P
5132,3.6 VR6 4Motion 6AT,P
5133,1.4 TSI Ecofuel 7AT,P
5134,2.0 TDI BlueMotion 4Motion 6AT,D
5135,2.0 TDI SCR BlueMotion 4Motion 7AT,D
5136,2.0 TDI SCR BlueMotion 7AT,D
5137,1.4 TSI 4Motion 6MT,P
5138,1.4 TSI 4Motion 7AT,P
5139,1.5 TSI OPF,P
5140,1.6 TDI BlueMotion Technology,D
5141,2.0 TDI SCR BlueMotion 4Motion 6AT,D
5142,2.0 TDI SCR BlueMotion 6AT,D
5143,2.0 TDI SCR 4Motion 6AT,D
5144,2.0 TDI SCR 4Motion 6MT,D
5145,2.0 TFSI OPF 7AT,P
5146,5.0 V10 TDI 4Motion 6AT,D
5147,6.0 W12 4Motion 5AT,P
5148,4.2 V8 4Motion 6AT,P
5149,3.2 V6 4Motion 5AT,P
5150,3.0 V6 TDI 4Motion 6AT,D
5151,3.0 V6 FSI 6AT,P
5152,2.0 GTI TSI 6MT,P
5153,2.0 GTI TSI 7AT,P
5154,1.8 GTI 5MT,P
5155,1.4 GTI 7AT,P
5156,2.0 WRC 6MT,P
5157,1.4 7AT,P
5158,1.2 BlueMotion Technology 5MT,P
5159,1.4 TDI BlueMotion Technology 7AT,D
5160,1.8 GTI 6MT,P
5161,1.8 GTI 7AT,P
5162,2.0 R TSI 6AT,P
5163,2.0 R TSI 6MT,P
5164,2.8 VR6 4Motion 5AT,P
5165,2.8 VR6 4Motion 6MT,P
5166,2.0 TDI BlueMotion 4Motion 6MT,D
5167,2.0 TDI BlueMotion 4Motion 7AT,D
5168,R 4Motion,P
5169,530 V6 2.5 4Motion 7AT,P
5170,380 TSI 2.0 4Motion 7AT,P
5171,530 v6 2.5 4Motion 7AT,P
5172,330 TSI 2.0 4Motion 7AT,P
5173,1.4 TSI 4Motion 6AT,P
5174,2.0 TFSI 4Motion 6MT,P
5175,2.0 TFSI 4Motion 7AT,P
5176,1.4 TSI BlueMotion 6AT,P
5177,2.0 TSI R 7AT,P
5178,4.0 V8 TDI 8AT,D
5179,4.2 V8 FSI 6AT,P
5180,5.0 V10 TDI 6AT,D
5181,2.5 TDI 6AT,D
5182,3.6 V6 FSI 6AT,P
5183,6.0 W12 6AT,P
5184,3.0 V6 TDI 6MT,D
5185,3.0 V6 TSI,P
5186,5.0 R50 V10 TDI 6AT,D
5187,4.2 V8 FSI 8AT,P
5188,3.6 V6 FSI 8AT,P
5189,1.9 TDI 7AT,D
5190,1.6 TDI 6mt,D
5191,1.0 TSI 5MT GTI,P
5192,2.5 20v T5,P
5193,1.6 8v D2,D
5194,1.6 16v D DRIVe,D
5195,2.0 16v D,D
5196,2.0 20v D4,D
5197,2.0 20v D3,D
5198,2.4 20v D5,D
5199,2.0 20v T5,P
5200,2.0 20v T,P
5201,2.3 20v T5,P
5202,2.4 20v T,P
5203,2.4 20v T5,P
5204,2.5 20v T,P
5205,2.0 20v D,D
5206,1.9 8v D,D
5207,1.6 16v T4,P
5208,1.6 16v T4F,P
5209,1.6 16v T3,P
5210,2.0 16v T5,P
5211,2.0 16v T4,P
5212,2.0 16v T3,P
5213,2.0 16v T,P
5214,2.0 16v T6,P
5215,2.3 20v T,P
5216,2.5 20v R,P
5217,3.0 24v T6,P
5218,2.0 16v D5,D
5219,2.0 16v D4,D
5220,2.0 16v D3,D
5221,2.4 20v D,D
5222,2.4 20v D4,D
5223,2.5 20v FT Flexifuel,P
5224,2.8 24v T6,P
5225,2.9 24v,P
5226,2.9 24v T6,P
5227,3.0 24v,P
5228,4.4 V8 32v,P
5229,2.0 16v D2,D
5230,2.0 16v T8 Twin Engine,P
5231,1.5 T3,P
5232,1.5 16v T3,P
5233,1.5 16v T2,P
5234,1.6 16v T2,P
5235,1.9 16v T,P
5236,2.4 20v T4,P
5237,2.0 20v D3 DRIVe,D
5238,2.4 20v D DRIVe,D
5239,2.4 20v D3,D
5240,DT220A 8.4L I6,D
5241,DT240A 8.4L I6,D
5242,DT205B 8.4L I6,D
5243,DT225B 8.4L I6,D
5244,DT250B 8.4L I6,D
5245,DT275B 8.4L I6,D
5246,S68 8.4L I6,D
5247,R66 8.4L I6,D
5248,R76 8.4L I6,D
5249,R62 8.3L I6,D
5250,RT100A 6.6L I6,D
5251,RT110A 6.6L I6,D
5252,RT120A 6.6L I6,D
5253,RT140A 6.6L I6,D
5254,RT155A 6.6L I6,D
5255,1523.4 - 6.0L,D
5256,2022.5 - 7.1L,D
5257,3.8L,D
5258,Axial-Flow 2366 8.3L I6,D
5259,Axial-Flow 2377 8.3L I6,D
5260,Axial-Flow 2388 8.3L I6,D
5261,Axial-Flow 2577 8.3L I6,D
5262,Axial-Flow 2588 8.3L I6,D
5263,Axial-Flow 5088 8.3L I6,D
5264,Axial-Flow 5130 6.7L I6,D
5265,Axial-Flow 5140 6.7L I6,D
5266,Axial-Flow 6088 8.3L I6,D
5267,Axial-Flow 6130 8.7L I6,D
5268,Axial-Flow 6140 6.7L I6,D
5269,Axial-Flow 6140 8.7L I6,D
5270,Axial-Flow 7010 9.0L I6,D
5271,Axial-Flow 7088 9.0L I6,D
5272,Axial-Flow 7120 8.7L I6,D
5273,Axial-Flow 7130 8.7L I6,D
5274,Axial-Flow 7140 11.1L I6,D
5275,Axial-Flow 7140 8.7L I6,D
5276,Axial-Flow 7230 8.7L I6,D
5277,Axial-Flow 8010 10.3L I6,D
5278,Axial-Flow 8120 10.3L I6,D
5279,Axial-Flow 8230 12.9L I6,D
5280,Axial-Flow 8240 12.9L I6,D
5281,Axial-Flow 9120 12.9L I6,D
5282,Axial-Flow 9230 12.9L I6,D
5283,Axial-Flow 9240 15.9L I6,D
5284,Axial-Flow 9250 15.9L I6,D
5285,Axial-Flow 6150 8.7L I6,D
5286,Axial-Flow 7150 8.7L I6,D
5287,Axial-Flow 5150 6.7L I6,D
5288,CVX 1195 6.6L L6,D
5289,CVX 140 6.6L L6,D
5290,CVX 150 6.6L L6,D
5291,CVX 160 6.6L L6,D
5292,CVX 175 6.6L L6,D
5293,CVX 195 6.6L L6,D
5294,CX75C 2.2L I4,D
5295,CX130D 3.0L I4,D
5296,Farmall 110A 4.5L I4,D
5297,Farmall 120A 4.5L I4,D
5298,Farmall 125A 6.7L I6,D
5299,Farmall 140A 6.7L I6,D
5300,Farmall 55A 2.9L,D
5301,Farmall 45A 2.2L I4,D
5302,Farmall 55A 2.2L I4,D
5303,55C 1.88L,D
5304,Farmall 100C 3.4L I4,D
5305,Farmall 105C 3.4L I4,D
5306,Farmall 110C 3.4L I4,D
5307,Farmall 115C 3.4L I4,D
5308,Farmall 120C 3.4L I4,D
5309,Farmall 75C Flat Deck 3.4L I4,D
5310,Farmall 85C 4.5L I4,D
5311,Farmall 90C 3.4L I4,D
5312,Farmall 95C 4.5L I4,D
5313,Farmall 105N 4.5L I4,D
5314,Farmall 105V 4.5L I4,D
5315,Farmall 95N 4.5L I4,D
5316,Farmall 105U 3.4L I4,D
5317,Farmall 105U 4.5L I4,D
5318,Farmall 115U 3.4L I4,D
5319,Farmall 120U 3.4L I4,D
5320,Farmall 85U 4.5L I4,D
5321,Farmall 95U 4.5L I4,D
5322,Farmall 90 4.5L I4,D
5323,Farmall 95 4.5L I4,D
5324,Farmlift 633 4.5L I4,D
5325,Farmlift 737 4.5L I4,D
5326,Farmlift 935 4.5L I4,D
5327,Farmlift 636 4.5L I4,D
5328,Farmlift 742 4.5L I4,D
5329,JX1080U 4.5L I4,D
5330,JX1090U 4.5L I4,D
5331,JX1100U 4.5L I4,D
5332,Luxxum 100 3.4L I4,D
5333,Luxxum 110 3.4L I4,D
5334,Luxxum 120 3.4L I4,D
5335,Magnum 180 6.7L I6,D
5336,Magnum 190 6.7L I6,D
5337,Magnum 200 6.7L I6,D
5338,Magnum 210 6.7L I6,D
5339,Magnum 215 8.3L I6,D
5340,Magnum 220 6.7L I6,D
5341,Magnum 225 6.7L I6,D
5342,Magnum 235 6.7L I6,D
5343,Magnum 240 6.7L I6,D
5344,Magnum 245 8.3L I6,D
5345,Magnum 250 8.7L I6,D
5346,Magnum 260 8.7L I6,D
5347,Magnum 275 8.3L I6,D
5348,Magnum 280 8.3L I6,D
5349,Magnum 280 8.7L I6,D
5350,Magnum 290 8.7L I6,D
5351,Magnum 305 8.9L I6,D
5352,Magnum 310 8.7L I6,D
5353,Magnum 315 8.7L I6,D
5354,Magnum 335 8.9L I6,D
5355,Magnum 340 8.7L I6,D
5356,Magnum 370 8.7L I6,D
5357,Magnum 380 8.7L I6,D
5358,Magnum 380 CVX 8.7L I6,D
5359,MX305 Magnum 8.9L I6,D
5360,Magnum 225 8.3L I6,D
5361,Magnum 250 8.3L I6,D
5362,MX210 Magnum 8.3L I6,D
5363,MX215 Magnum 8.3L I6,D
5364,MX230 Magnum 8.3L I6,D
5365,MX245 Magnum 8.3L I6,D
5366,MX255 Magnum 8.3L I6,D
5367,MX275 Magnum 8.3L I6,D
5368,MX285 Magnum 8.3L I6,D
5369,Magnum 400 8.7L I6,D
5370,Maxxum 115 4.5L I4,D
5371,Maxxum 115 6.7L I6,D
5372,Maxxum 125 4.5L I4,D
5373,Maxxum 125 6.7L I6,D
5374,Maxxum 130 4.5L I4,D
5375,Maxxum 140 6.7L I6,D
5376,Maxxum 150 6.7L I6,D
5377,Maxxum 145 4.5L I4,D
5378,Maxxum 135 4.5L I4,D
5379,MXU100 4.5L I4,D
5380,MXU110 4.5L I4,D
5381,MXU115 6.7L I4,D
5382,MXU125 6.7L I4,D
5383,MXU130 6.7L I4,D
5384,MXU135 6.7L I4,D
5385,Optum 250 CVX 6.7L I6,D
5386,Optum 270 CVX 6.7L I6,D
5387,Optum 300 CVX 6.7L I6,D
5388,Optum 270 CVT 6.7L I6,D
5389,Optum 300 CVT 6.7L I6,D
5390,Optum 300 6.7L I6,D
5391,Optum 270 6.7L I6,D
5392,Optum 250 6.7L I6,D
5393,Patriot 2240 6.7L I6,D
5394,Patriot 3240 6.7L I6,D
5395,Patriot 3340 6.7L I6,D
5396,Patriot 4440 8.7L I6,D
5397,Patriot 4420 8.3L I6,D
5398,Puma 115 6.7L I6,D
5399,Puma 125 6.7L I6,D
5400,Puma 130 6.7L I6,D
5401,Puma 140 6.7L I6,D
5402,Puma 140X 6.7L I6,D
5403,Puma 145 6.7L I6,D
5404,Puma 150 6.7L I6,D
5405,Puma 150 CVX 6.7L I6,D
5406,Puma 150X 6.7L I6,D
5407,Puma 155 6.7L I6,D
5408,Puma 160 6.7L I6,D
5409,Puma 165 6.7L I6,D
5410,Puma 165 CVX 6.7L I6,D
5411,Puma 165X 6.7L I6,D
5412,Puma 170 6.7L I6,D
5413,Puma 180 6.7L I6,D
5414,Puma 185 6.7L I6,D
5415,Puma 185 CVX 6.7L I6,D
5416,Puma 195 6.7L I6,D
5417,Puma 200 6.7L I6,D
5418,Puma 200 CVX 6.7L I6,D
5419,Puma 210 6.7L I6,D
5420,Puma 215 6.7L I6,D
5421,Puma 220 6.7L I6,D
5422,Puma 220 CVX 6.7L I6,D
5423,Puma 230 6.7L I6,D
5424,Puma 240 6.7L I6,D
5425,Puma 240 CVX 6.7L I6,D
5426,Puma 175 6.7L I6,D
5427,STX380QT Quadtrac 12.9L I6,D
5428,STX430QT Quadtrac 12.9L I6,D
5429,STX480QT Quadtrac 14.9L I6,D
5430,STX530QT Quadtrac 14.9L I6,D
5431,Steiger 370 8.7L I6,D
5432,Steiger 420 12.9L I6,D
5433,Steiger 470 12.9L I6,D
5434,Steiger 540 12.9L I6,D
5435,Steiger 580 12.9L I6,D
5436,Steiger 620 12.9L I6,D
5437,Quadtrac 620 12.9L I6,D
5438,Quadtrac 580 12.9L I6,D
5439,Quadtrac 540 12.9L I6,D
5440,Quadtrac 500 12.9L I6,D
5441,Steiger 500 12.9L I6,D
5442,Quadtrac 470 12.9L I6,D
5443,Steiger 350 Rowtrac 8.7L I6,D
5444,Steiger 370 Rowtrac 8.7L I6,D
5445,Steiger 400 Rowtrac 8.7L I6,D
5446,Steiger 420 Rowtrac 12.9L I6,D
5447,Steiger 470 Rowtrac 12.9L I6,D
5448,Steiger 500 Rowtrac 12.9L I6,D
5449,STX280 8.3L I6,D
5450,STX330 8.9L I6,D
5451,STX380 12.9L I6,D
5452,STX430 12.9L I6,D
5453,STX275 8.3L I6,D
5454,STX375 14.9L I6,D
5455,STX425 14.9L I6,D
5456,STX440 14.9L I6,D
5457,STX450 14.9L I6,D
5458,STX480 14.9L I6,D
5459,Titan 3040 8.7L I6,D
5460,Titan 3540 8.7L I6,D
5461,Titan 4040 8.7L I6,D
5462,Titan 4540 8.7L I6,D
5463,Vestrum 130 4.5L I4,D
5464,Vestrum 120 4.5L I4,D
5465,Vestrum 110 4.5L I4,D
5466,Vestrum 100 4.5L I4,D
5467,590ST 3.4L l4,D
5468,695ST 3.4L l4,D
5469,580ST 3.4L l4,D
5470,856C 6.7L l6,D
5471,836C 6.7L l6,D
5472,1121G 8.7L l6,D
5473,1021G 8.7L l6,D
5474,921G 6.7L l6,D
5475,821G 6.7L l6,D
5476,721G 6.7L l6,D
5477,229D XHP,D
5478,311F RR 3.4L I4,D
5479,313F RR 3.4L I4,D
5480,M318F,D
5481,908M,D
5482,4.5L,D
5483,6.8L,D
5484,220 2.9L I3,D
5485,330 3.8L I4,D
5486,340 3.8L I4,D
5487,350 3.8L I4,D
5488,Axion 800 6.7L I6,D
5489,Axion 810 6.7L I6,D
5490,Axion 820 6.7L I6,D
5491,Axion 830 6.7L I6,D
5492,Axion 840 6.7L I6,D
5493,Axion 850 6.7L I6,D
5494,Axion 870 6.7L I6,D
5495,Axion 920 8.7L I6,D
5496,Axion 930 8.7L I6,D
5497,Axion 940 8.7L I6,D
5498,Axion 950 8.7L I6,D
5499,Axion 960 8.7L I6,D
5500,6.7L,D
5501,6.8L C-Matic,D
5502,4.5L RX,D
5503,12.8L,D
5504,16.0L,D
5505,12.5L,D
5506,6.4L,D
5507,6.5L,D
5508,7.2L,D
5509,8.8L,D
5510,8.8L Trac VC,D
5511,8.8L Trac,D
5512,6040 HTS - 6.1L,D
5513,410 - 4.0L TTV,D
5514,420 - 4.0L,D
5515,420 - 4.0L TTV,D
5516,430 - 4.0L,D
5517,430 - 4.0L TTV,D
5518,710 - 7.1L,D
5519,720 - 7.1L,D
5520,730 - 7.1L,D
5521,600 - 6.0L,D
5522,620 - 6.0L,D
5523,80 - 3.2L,D
5524,100 - 3.2L,D
5525,85 - 3.2L,D
5526,90 - 3.2L,D
5527,105 - 4.8L,D
5528,106 - 4.8L,D
5529,110 - 4.8L,D
5530,115 - 4.8L,D
5531,120 - 7.1L,D
5532,135 - 7.1L,D
5533,150 - 7.1L,D
5534,165 - 7.1L,D
5535,5125 - 3.06,D
5536,5100 C - 3.6L,D
5537,5090.4 D - 3.8L,D
5538,5090.4 D - 3.8L Ecoline,D
5539,5090.4 DF - 3.8L Ecoline,D
5540,5090.4 DF 3.8L,D
5541,5100 DF - 2.8L Ecoline,D
5542,5100 DF 2.8L,D
5543,5090.4 DS - 3.8L,D
5544,5090.4 DS - 3.8L TTV,D
5545,5100 DS - 2.8L,D
5546,5100 DS - 2.8L TTV,D
5547,5090.4 DV - 3.8L,D
5548,5100 DV - 2.8L,D
5549,5080 G - 2.8L,D
5550,6155.4 - 4.1L Powershift Agrotron,D
5551,6155.4 - 4.1L RCshift Agrotron,D
5552,6155.4 - 4.1L TTV Agrotron,D
5553,6165.4 - 4.1L Powershift Agrotron,D
5554,6165.4 - 4.1L RCshift Agrotron,D
5555,6165.4 - 4.1L TTV Agrotron,D
5556,6175.4 - 4.1L Powershift Agrotron,D
5557,6175.4 - 4.1L RCshift Agrotron,D
5558,6175.4 - 4.1L TTV Agrotron,D
5559,6120.4 - 4.1L TTV,D
5560,6130.4 - 4.1L TTV,D
5561,6140.4 - 4.1L TTV,D
5562,6150.4 - 4.1L TTV,D
5563,6160.4 - 4.1L TTV,D
5564,6160 - 6.1L TTV,D
5565,6155 - 6.1L Powershift Agrotron,D
5566,6155 - 6.1L RCshift Agrotron,D
5567,6155 - 6.1L TTV Agrotron,D
5568,6175 - 6.1L Powershift Agrotron,D
5569,6175 - 6.1L RCshift Agrotron,D
5570,6175 - 6.1L TTV Agrotron,D
5571,6185 - 6.1L Powershift Agrotron,D
5572,6185 - 6.1L RCshift Agrotron,D
5573,6185 - 6.1L TTV Agrotron,D
5574,6205 - 6.1L Powershift Agrotron,D
5575,6205 - 6.1L RCshift Agrotron,D
5576,6205 - 6.1L TTV Agrotron,D
5577,6215 - 6.1L Powershift Agrotron,D
5578,6215 - 6.1L RCshift Agrotron,D
5579,6215 - 6.1L TTV Agrotron,D
5580,6140 - 6.1L TTV,D
5581,6180 - 6.1L TTV,D
5582,6190 - 6.1L TTV,D
5583,7200 - 6.1L ST,D
5584,7220 - 6.1L ST,D
5585,7230 - 6.1L TTV Agrotron,D
5586,7250 - 6.1L TTV Agrotron,D
5587,7210 - 6.1L TTV Agrotron,D
5588,9290 - 7.8L TTV Agrotron,D
5589,9310 - 7.8L TTV Agrotron,D
5590,9340 - 7.8L TTV Agrotron,D
5591,C6205 - 6.1L,D
5592,C6205 TS - 6.1L,D
5593,C9205 TS - 7.8L,D
5594,C9205 TSB - 7.8L,D
5595,C9206 -TS 7.8L,D
5596,C9206 -TSB 7.8L,D
5597,7.6L LC-3,D
5598,1038 12.4L I6,D
5599,1042 12.4L I6,D
5600,1046 12.4L I6,D
5601,1050 12.4L I6,D
5602,207 3.3L I3,D
5603,208 3.3L I3,D
5604,209 3.3L I3,D
5605,210 3.3L I3,D
5606,211 3.3L I3,D
5607,313 4.0L,D
5608,311 Vario 4.4L L4,D
5609,312 Vario 4.4L L4,D
5610,313 Vario 4.4L L4,D
5611,314 Vario 4.4L L4,D
5612,309 4.0L I4,D
5613,310 4.0L I4,D
5614,311 4.0L I4,D
5615,312 4.0L I4,D
5616,313 4.0L I4,D
5617,409 3.8L I4,D
