id,number,carmanufacturers,model_id
7166,0261S10472,BMW,33
7167,0261S10927,BMW,33
7168,0261S11074,BMW,76
7169,0261S10833,BMW,33
7170,0261S10961,VW,7
7171,0261S10774,BMW,33
7172,0261S10841,VW,7
7173,0261S10933,BMW,33
7174,0261S12471,"",125
7175,0261S10829,BMW,33
7176,0261S10946,PSA,54
7177,0261S11150,BMW,34
7178,0261S10968,VW,7
7179,0261S10972,VW,7
7180,0261S11260,"",120
7181,0261S11118,BMW,33
7182,0261S11011,BMW,76
7183,0261S11348,VW,12
7184,0261S10962,VW,7
7185,0261S11072,BMW,55
7186,0261S11085,BMW,37
7187,0261S11707,"",120
7188,0261S11817,"",120
7189,0261S11910,BMW,52
7190,0261S13575,"",120
7191,0261S11152,BMW,33
7192,0261S10592,BMW,34
7193,0261S13931,"",92
7194,0261S10966,VW,7
7195,0261S11531,"",159
7196,0261S11153,BMW,33
7197,0261S11221,BMW,33
7198,0261S11258,"",120
7199,0261S11533,"",122
7200,0261S11276,"",157
7201,0261S11272,BMW,52
7202,0261S11676,"",122
7203,0261S11278,BMW,52
7204,0261S13174,BMW,33
7205,0261S11277,BMW,52
7206,0261S11519,Suzuki,130
7207,0261S11279,BMW,37
7208,0261S11813,"",120
7209,0261S11731,"",120
7210,0261S11283,BMW,52
7211,0261S11479,BMW,55
7212,0261S13559,"",120
7213,0261S11761,"",120
7214,0261S11362,BMW,55
7215,0261S13615,"",120
7216,0261S11815,"",120
7217,0261S14243,"",115
7218,0261S13986,"",115
7219,0261S13633,"",120
7220,0261S11674,"",122
7221,0261S11859,Fiat,92
7222,0261S11705,"",120
7223,0261S13655,Renault,74
7224,0261S10866,"",86
7225,0261S10635,"",120
7226,0261S14102,"",115
7227,0261S12282,"",109
7228,0261S15628,"",148
7229,0261S14118,"",115
7230,0261S15617,"",54
7231,0261S12286,"",109
7232,0261S11749,"",120
7233,0261S11775,"",120
7234,0261S11951,"",131
7235,0261S11777,"",120
7236,0261S10950,Peugeot,129
7237,0261S11823,"",120
7238,0261S11835,"",120
7239,0261S13601,"",120
7240,0261S14031,"",115
7241,0261S11857,Fiat,92
7242,0261S12007,BMW,33
7243,0261S11837,"",120
7244,0261S13690,"",144
7245,0261S12046,BMW,33
7246,0261S11897,"",131
7247,0261S12627,BMW / Mini,34
7248,0261S14122,"",115
7249,0261S11908,"",52
7250,0261S13984,"",115
7251,0261209557,Mercedes,14
7252,0261209558,Mercedes,14
7253,0261S09452,BMW,11
7254,0261S02017,VW,1
7255,0261S10341,Audi,24
7256,0261S02018,Skoda,1
7257,0261S01034,Fiat,17
7258,0261209600,Mercedes,14
7259,0261S11037,BMW,31
7260,0261S01064,Alfa Romeo,183
7261,0261S02060,Audi,1
7262,0261S09395,Audi,24
7263,0261S10130,BMW,11
7264,0261209624,Mercedes-Benz,14
7265,0261S10551,BMW,8
7266,0261S10073,BMW,8
7267,0261S02124,VW,1
7268,0261S02125,VW,1
7269,0261S02042,VW,1
7270,0261S02151,VW,1
7271,0261S02101,Audi,1
7272,0261209597,Mercedes,14
7273,0261209614,Mercedes,14
7274,0261S02175,VW,1
7275,0261S09290,BMW,8
7276,0261209574,Mercedes,14
7277,0261209620,Mercedes,14
7278,0261209582,Mercedes,14
7279,0261209625,Mercedes,14
7280,0261S02191,VW,2
7281,0261S02015,VW,1
7282,0261209615,Mercedes,14
7283,0261S02526,AUDI,2
7284,0261S02223,AUDI,2
7285,0261S02594,Audi,2
7286,0261S02123,VW,1
7287,0261S02046,Audi,1
7288,0261S02358,VW,1
7289,0261S02546,VW,1
7290,0261S02436,AUDI,2
7291,0261S02128,VW,1
7292,0261S02149,VW,1
7293,0261S02566,VW,1
7294,0261S01021,Fiat,3
7295,0261S02053,VW,1
7296,0261S02120,VW,1
7297,0261S02185,VW,1
7298,0261S01003,VW,186
7299,0261S02230,VW,1
7300,0261S02541,VW,1
7301,0261S01024,Audi,3
7302,0261S02288,VW,1
7303,0261S02011,VW,1
7304,0261S01029,Fiat,3
7305,0261S02531,AUDI,2
7306,0261S02087,Audi,1
7307,0261S02207,VW,1
7308,0261S09398,Audi,24
7309,0261S02193,Audi,2
7310,0261S02304,SEAT,1
7311,0261S02181,VW,1
7312,0261S02688,VW,2
7313,0261S02161,VW,1
7314,0261S02530,AUDI,2
7315,0261209630,Mercedes,14
7316,0261S02099,Audi,1
7317,0261S04361,VW,5
7318,0261S02180,VW,1
7319,0261S01027,Fiat,3
7320,0261S02547,VW,1
7321,0261S01025,Audi,3
7322,0261S02625,VW,2
7323,0261S02150,VW,1
7324,0261S09816,Mercedes,9
7325,0261S02277,VW,1
7326,0261S02299,VW,1
7327,0261S02146,VW,1
7328,0261S02370,VW,1
7329,0261S02102,Audi,1
7330,0261S02527,AUDI,2
7331,0261209598,Mercedes,14
7332,0261S02242,VW,1
7333,0261S02785,VW,2
7334,0261S07102,VW,6
7335,0261S04348,VW,7
7336,0261S05791,MINI (BMW),23
7337,0261S06054,VW,12
7338,0261S04120,VW,10
7339,0261S10129,BMW / Mini,11
7340,0261S02019,VW,1
7341,0261S02152,VW,1
7342,0261S02273,VW,1
7343,0261S02784,VW,2
7344,0261S09815,Mercedes-Benz,9
7345,0261S02306,VW,1
7346,0261S09451,BMW / Mini,11
7347,0261S04044,VW,5
7348,0261S05556,VW,5
7349,0261S02435,AUDI,2
7350,0261S02538,VW,1
7351,0261S04053,VW,5
7352,0261S04390,VW,7
7353,0261S02276,VW,1
7354,0261S02389,VW,1
7355,0261S02528,AUDI,2
7356,0261S02369,VW,1
7357,0261S06489,VW,7
7358,0261S06529,VW,6
7359,0261S05743,SKODA,5
7360,0261S05952,SEAT,29
7361,0261S06055,VW,12
7362,0261S06066,VW,5
7363,0261S06403,Mercedes-Benz,15
7364,0261S05590,Audi,7
7365,0261S04164,BMW,23
7366,0261S13661,MINI (BMW),11
7367,0261S02820,VW,2
7368,0261S04689,Peugeot / Citroen,107
7369,0261S04859,AUDI,7
7370,0261S06565,PORSCHE,6
7371,0261S04441,VW,7
7372,0261S06677,Mercedes-Benz,15
7373,0261S05578,Mercedes,16
7374,0261S06538,BENTLEY,20
7375,0261S05617,BENTLEY,187
7376,0261S07070,FORD,21
7377,0261S04349,VW,7
7378,0261S04427,VW,5
7379,0261S06587,VW,6
7380,0261S07638,FORD,21
7381,0261S06666,VW,7
7382,0261206445,AUDI,25
7383,0261S06917,VW,6
7384,0261S07523,VOLVO,21
7385,0261S07114,VW,24
7386,0261S06490,VW,7
7387,0261S04801,VW,29
7388,0261206228,AUDI,25
7389,0261S06775,VW,7
7390,0261S06519,VW,7
7391,0261S06134,VW,28
7392,0261S06521,BENTLEY,20
7393,0261S11842,Audi,24
7394,0261S10340,VW,24
7395,0261207048,VW,26
7396,0261206779,AUDI,26
7397,0261206383,"AUDI, VW",26
7398,0261S05885,Peugeot,75
7399,0261S05379,BENTLEY,20
7400,0261S05593,VW,28
7401,0261206379,AUDI,26
7402,0261S06641,VW,7
7403,0261206550,AUDI,25
7404,0261206320,AUDI,25
7405,0261206241,PORSCHE,30
7406,0261206395,AUDI,26
7407,0261206909,VW,25
7408,0261206815,VW,26
7409,0261S06577,VW,28
7410,0261206769,VW,27
7411,0261206864,"AUDI, SKODA",25
7412,0261206746,SEAT,27
7413,0261206771,VW,27
7414,0261S04745,Peugeot,75
7415,0261S06751,BENTLEY,20
7416,0261206770,VW,27
7417,0261206855,SEAT,27
7418,0261S06755,BENTLEY,20
7419,0261S05220,VW,20
7420,0261S06183,VW,20
7421,0261S05633,BENTLEY,20
7422,0261S07429,Nissan,105
7423,0261S05377,BENTLEY,20
7424,0261S06227,VW,29
7425,0261206528,VW,25
7426,0261206538,AUDI,25
7427,0261S05003,PEUGEOT,75
7428,0261S06068,VW,28
7429,0261206736,VW,26
7430,0261206751,VW,27
7431,0261206548,VW,27
7432,0261S05160,VW,29
7433,0261S05324,"BENTLEY, ROLLS-ROYCE, VW",20
7434,0261S05334,Kia,116
7435,0261206763,VW,27
7436,0261S06638,Fiat,4
7437,0261S06561,"",69
7438,0261206387,AUDI,26
7439,0261206552,VW,25
7440,0261S04797,VW,29
7441,0261S05327,"BENTLEY, ROLLS-ROYCE, VW",20
7442,0261206796,AUDI,25
7443,0261S08384,VW,29
7444,0261S07420,Mercedes,15
7445,0261S07570,Toyota,124
7446,0261S05346,VW,28
7447,0261S06594,Opel,69
7448,0261S07572,Toyota,124
7449,0261S05001,Peugeot,75
7450,0261S04800,VW,29
7451,0261S05946,VW,28
7452,0261S05600,Kia,116
7453,0261S05666,VW,20
7454,0261206626,CITROEN,35
7455,0261207199,VW,27
7456,0261S05200,VW,20
7457,0261S05710,Mercedes,15
7458,0261S05375,BENTLEY,20
7459,0261207194,"SKODA, VW",27
7460,0261207104,FIAT,65
7461,0261207153,VW,26
7462,0261206865,AUDI,25
7463,0261S06937,Nissan,105
7464,0261201333,SEAT,29
7465,0261201188,FAW-Volkswagen,25
7466,0261201214,"BENTLEY, VW",20
7467,0261201234,VW,27
7468,0261S06122,Peugeot,75
7469,0261206853,VW,27
7470,0261S04741,PEUGEOT,75
7471,0261206893,SKODA,25
7472,0261206919,AUDI,25
7473,0261206507,VW,25
7474,0261S08929,"",75
7475,0261206881,VW,25
7476,0261S20751,"",135
7477,0261S21178,"",129
7478,0261S10630,"",113
7479,0261207381,VW,26
7480,0261207748,VW,25
7481,0261S07549,Dongfeng,100
7482,0261207360,VW,25
7483,0261207376,"SEAT, VW",26
7484,0261207484,RENAULT,35
7485,0261207440,"AUDI, SEAT, SKODA",25
7486,0261207755,AUDI,25
7487,0261206664,VW,27
7488,0261S06230,VW,29
7489,0261S07486,VW,20
7490,0261S07295,Nissan,105
7491,0261S05971,Avto-Vaz,82
7492,0261S11470,"",82
7493,0261207386,"SEAT, VW",26
7494,0261S06752,BENTLEY,20
7495,0261207416,AUDI,25
7496,0261S06760,BENTLEY,20
7497,0261S07693,"",75
7498,0261207356,"SEAT, VW",25
7499,0261207273,VW,26
7500,0261207547,TOYOTA,96
7501,0261207747,VW,25
7502,0261207645,VW,20
7503,0261S20648,"",115
7504,0261207231,SEAT,27
7505,0261S05699,VW,39
7506,0261S08279,VW,29
7507,0261S20791,VW,170
7508,0261S21007,FIAT,92
7509,0261S07131,Audi,6
7510,0261S10547,"",86
7511,0261206816,"SEAT, VW",26
7512,0261S10762,VW,12
7513,0261207820,VW,26
7514,0261207818,SKODA,25
7515,0261207919,VW,25
7516,0261S10619,"",57
7517,0261208005,AUDI,25
7518,0261207892,AUDI,20
7519,0261S08435,VW,28
7520,0261S06763,BENTLEY,20
7521,0261S11892,VW,36
7522,0261S07741,BENTLEY,20
7523,0261206869,AUDI,25
7524,0261207450,VW,26
7525,0261S09811,Nissan,105
7526,0261S10515,"",118
7527,0261S20662,"",115
7528,0261S20962,BMW,33
7529,0261S21925,"",123
7530,0261S21091,"",72
7531,0261S21401,"",134
7532,0261S21943,"",131
7533,0261S08111,Opel,87
7534,0261S06905,Nissan,105
7535,0261S21209,"",134
7536,0261S06923,Peugeot,75
7537,0261S20626,"",115
7538,0261S21210,"",134
7539,0261S20788,"",135
7540,0261S20638,"",115
7541,0261S11696,BMW,33
7542,0261S10593,BMW,33
7543,0261S04785,GM,82
7544,0261S05567,VW,28
7545,0261S05591,VW,28
7546,0261207377,"SEAT, VW",26
7547,0261S21144,"",39
7548,0261S20753,"",135
7549,0261207653,VW,27
7550,0261S21155,BMW,33
7551,0261206790,AUDI,25
7552,0261S14708,"",69
7553,0261S10646,VW,6
7554,0261S06345,Ford,142
7555,0261S05124,Dong Feng PSA (DPCA),100
7556,0261S21148,"",39
7557,0261S20813,Ford,134
7558,0261207264,VW,25
7559,0261207754,AUDI,25
7560,0261208064,"",82
7561,0261S05629,BENTLEY,20
7562,0261208113,SEAT,25
7563,0261207952,SEAT,25
7564,0261208605,VW,25
7565,0261208096,Renault,35
7566,0261207801,VW,20
7567,0261207646,VW,25
7568,0261S06657,PSA,60
7569,0261S05864,Skoda,5
7570,0261S05608,Kia,116
7571,0261207367,VW,25
7572,0261207359,VW,25
7573,0261S08284,VW,29
7574,0261S09681,"",75
7575,0261S20630,"",115
7576,0261S21357,"",153
7577,0261S11397,Dacia,74
7578,0261S10633,"",149
7579,0261207795,AUDI,20
7580,0261S06360,VW,28
7581,0261S21009,Fiat,92
7582,0261S20666,"",115
7583,0261S11709,"",120
7584,0261208114,VW,25
7585,0261207291,VW,20
7586,0261S07694,Peugeot,75
7587,0261S12512,"",113
7588,0261S10916,BMW,33
7589,0261S21052,"",72
7590,0261S11477,"",82
7591,0261S04738,PEUGEOT,75
7592,0261S05702,VW,39
7593,0261208137,CITROEN,100
7594,0261S04827,VW,7
7595,0261208517,TOYOTA,96
7596,0261S11474,"",82
7597,0261S11468,"",82
7598,0261208411,GMC,65
7599,0261208524,AUDI,25
7600,0261206767,VW,27
7601,0261S06120,VW,29
7602,0261208004,SEAT,25
7603,0261201697,VW,10
7604,0261S05595,VW,28
7605,0261S20805,"",111
7606,0261S11375,Suzuki,131
7607,0261S21051,"",72
7608,0261206826,VW,27
7609,0261S04776,VW,5
7610,0261208451,Avto-Vaz,82
7611,0261208554,VW,20
7612,0261208466,VW,20
7613,0261S12020,BMW,37
7614,0261S12044,BMW / Mini,34
7615,0261S05875,VW,5
7616,0261S05574,Skoda,7
7617,0261S07151,Skoda,44
7618,0261S20852,"",135
7619,0261206597,VW,25
7620,0261S10595,BMW,33
7621,0261207233,SEAT,27
7622,0261207875,FORD,82
7623,0261207780,AUDI,25
7624,0261S04160,BMW,42
7625,0261S10958,VW,7
7626,0261207206,AUDI,25
7627,0261S08376,"",81
7628,0261S05322,BENTLEY,20
7629,0261S05376,BENTLEY,20
7630,0261S20817,Ford,134
7631,0261207948,Peugeot Citro&euml;n,100
7632,0261S08050,Peugeot,100
7633,0261S21399,"",134
7634,0261S08317,"",75
7635,0261S21054,"",72
7636,0261207365,VW,25
7637,0261S05632,BENTLEY,20
7638,0261S21835,PSA,129
7639,0261S21446,Ford,134
7640,0261S20782,"",135
7641,0261S21260,Ford,134
7642,0261S20823,Ford,134
7643,0261S12591,"",75
7644,0261207271,VW,26
7645,0261S06217,"",12
7646,0261S08977,Iran Khodro,142
7647,0261S04142,"",109
7648,0261S04091,VW,5
7649,0261207014,"AUDI, VW",26
7650,0261S20856,BMW,33
7651,0261207083,VW,25
7652,0261201863,Peugeot / Citroen,49
7653,0261S12474,SUZUKI,130
7654,0261S21478,Honda,111
7655,0261S02648,Opel,103
7656,0261S21380,GM,144
7657,0261208757,Kia,116
7658,0261S04834,Suzuki,113
7659,0261S21973,Toyota,137
7660,0261207373,VW,26
7661,0261S14114,"",115
7662,0261S13506,"",118
7663,0261S21138,Honda,111
7664,0261S21141,Honda,111
7665,0261208562,VW,20
7666,0261S06161,VW,28
7667,0261S21294,"",72
7668,0261S02481,AUDI,2
7669,0261S02694,"",103
7670,0261S12476,"",122
7671,0261S20478,"",115
7672,0261208043,VW,27
7673,0261208014,VW,26
7674,0261208334,SEAT,27
7675,0261S10658,"",39
7676,0261207998,VW,20
7677,0261208386,VW,27
7678,0261S12347,BMW,33
7679,0261201739,VW,20
7680,0261S12459,"",125
7681,0261S12478,"",122
7682,0261207442,AUDI,25
7683,0261S07316,VW,29
7684,0261S04049,VW,41
7685,0261S07710,Fiat,69
7686,0261S22431,"",125
7687,0261207765,"SEAT, VW",26
7688,0261S20892,"",134
7689,0261S21005,Fiat,92
7690,0261S21368,BMW,55
7691,0261S05797,"",167
7692,0261S06837,VW,44
7693,0261207937,AUDI,25
7694,0261207798,VW,20
7695,0261207800,VW,20
7696,0261207815,VW,26
7697,0261208012,"SEAT, VW",26
7698,0261208108,"SEAT, VW",27
7699,0261207945,Peugeot Citro&euml;n,100
7700,0261S21265,Ford,134
7701,0261S22148,"",72
7702,0261207481,RENAULT,35
7703,0261S07029,BMW,52
7704,0261S07126,BMW,52
7705,0261S21086,"",72
7706,0261S22142,"",72
7707,0261S06473,BMW,56
7708,0261S20664,"",115
7709,0261S05147,Kia,132
7710,0261S21374,BMW,33
7711,0261S21004,Fiat,92
7712,0261S12469,"",125
7713,0261S13510,BMW,37
7714,0261S03315,Audi,110
7715,0261S02703,AUDI,104
7716,0261206722,SEAT,27
7717,0261207080,VW,25
7718,0261208249,Dana Research IRAN,80
7719,0261208623,VW,20
7720,0261208218,VW,25
7721,0261208267,VW,25
7722,0261S06779,VW,39
7723,0261S08369,VW,7
7724,0261S21096,"",72
7725,0261S06604,Mercedes,43
7726,0261S11399,"",74
7727,0261S06175,VW,39
7728,0261207854,AUDI,25
7729,0261S20893,"",134
7730,0261208016,"SEAT, VW",26
7731,0261S21388,"",111
7732,0261208026,VW,20
7733,0261S21140,Honda,111
7734,0261S05338,"",113
7735,0261201743,BMW,42
7736,0261S05382,Mercedes,48
7737,0261S11886,BMW,37
7738,0261S11653,BMW,37
7739,0261S12018,BMW,55
7740,0261S10521,"",118
7741,0261S10623,"",113
7742,0261S05814,Skoda,5
7743,0261S20768,"",134
7744,0261S12188,VW,44
7745,0261207619,VW,25
7746,0261209430,Saab,126
7747,0261S02649,Opel,103
7748,0261S12615,GM,136
7749,0261S07004,VW,7
7750,0261S07328,BMW,52
7751,0261S12668,BMW,33
7752,0261S02231,"",103
7753,0261207591,VW,25
7754,0261207592,VW,27
7755,0261S21365,"",153
7756,0261S21455,Ford,134
7757,0261208233,VW,20
7758,0261S03316,LaMercedesorgini,110
7759,0261S02682,Audi,104
7760,0261S02797,SKODA,2
7761,0261S02296,AUDI,2
7762,0261S12625,BMW,33
7763,0261S07089,VW,12
7764,0261S06069,VW,39
7765,0261S07095,"",113
7766,0261S10381,"",75
7767,0261206044,VW,25
7768,0261S05606,Kia,116
7769,0261S04354,Audi,5
7770,0261S04231,"",109
7771,0261209605,BMW,58
7772,0261S02200,AUDI,104
7773,0261S02803,VW,2
7774,0261S06564,BMW,56
7775,0261S12861,"",130
7776,0261S21273,"",72
7777,0261S14293,"",115
7778,0261S13702,"",92
7779,0261S21088,"",72
7780,0261S21058,"",125
7781,0261S20867,BMW,33
7782,0261207610,"BUICK, ROEWE",82
7783,0261S22163,"",72
7784,0261S21419,"",149
7785,0261S06757,BENTLEY,20
7786,0261S04126,Audi,5
7787,0261S15376,"",115
7788,0261S15378,"",115
7789,0261S21462,Ford,134
7790,0261209159,"",139
7791,0261S06892,VW,44
7792,0261S04677,VW,10
7793,0261S04118,VW,10
7794,0261S02728,VW,2
7795,0261S04619,"",164
7796,0261208161,SEAT,25
7797,0261208532,SKODA,25
7798,0261S12352,"",92
7799,0261S11795,"",120
7800,0261S04769,Avto-Vaz,51
7801,0261207216,AUDI,25
7802,0261S21006,Fiat,92
7803,0261S21268,Ford,134
7804,0261S13599,"",120
7805,0261S21429,"",149
7806,0261S10777,Nissan,105
7807,0261207826,"",99
7808,0261S21093,"",72
7809,0261S05625,VW,5
7810,0261S04257,Suzuki,138
7811,0261208080,AUDI,27
7812,0261208122,VW,25
7813,0261S07324,"",138
7814,0261208097,SEAT,27
7815,0261S15634,"",148
7816,0261S21285,"",72
7817,0261S21346,"",111
7818,0261S11977,Dacia,74
7819,0261S14033,"",115
7820,0261208046,VW,27
7821,0261S14110,"",115
7822,0261207468,VW,26
7823,0261S06025,VW,29
7824,0261S12023,Dacia,74
7825,0261S04828,VW,28
7826,0261S07956,VW,44
7827,0261209191,BMW,58
7828,0261S10667,BMW,33
7829,0261S12130,"",118
7830,0261S21395,"",134
7831,0261S20908,CHT,156
7832,0261201200,AUDI,25
7833,0261208567,VW,20
7834,0261208215,VW,20
7835,0261208586,PEUGEOT,100
7836,0261207297,VW,25
7837,0261S07321,UAZ,51
7838,0261S02214,VW,1
7839,0261S12617,BMW,33
7840,0261207731,"",99
7841,0261S12628,BMW,33
7842,0261S12000,BMW,76
7843,0261S12621,BMW,33
7844,0261S06744,"",97
7845,0261S05550,VW,5
7846,0261207766,AUDI,20
7847,0261209392,BMW,58
7848,0261S02171,VW,1
7849,0261207294,VW,20
7850,0261S02063,VW,1
7851,0261S11839,"",120
7852,0261207594,VW,27
7853,0261S07945,"OPEL, SUZUKI, VAUXHALL",57
7854,0261S21012,Fiat,92
7855,0261S05423,AvtoVaz,51
7856,0261208072,VW,20
7857,0261S16015,"",115
7858,0261201173,AUDI,20
7859,0261S08339,BMW,37
7860,0261S07719,VW,12
7861,0261S08085,BMW,52
7862,0261S07752,VW,12
7863,0261S12280,"",109
7864,0261208756,VW,27
7865,0261S04283,VW,28
7866,0261S04100,VW,28
7867,0261S06699,BMW,62
7868,0261S20763,"",135
7869,0261S10875,"",115
7870,0261S02590,"",177
7871,0261S12231,"",131
7872,0261S02636,VW,2
7873,0261S10970,VW,7
7874,0261S07623,VW,6
7875,0261S20851,VW,53
7876,0261S02136,VW,1
7877,0261S02377,VW,1
7878,0261S02379,AUDI,1
7879,0261S02131,VW,1
7880,0261S11757,"",120
7881,0261208653,VW,25
7882,0261S21447,Ford,134
7883,0261208740,"",82
7884,0261S10576,BMW,90
7885,0261S13504,LAND ROVER GROUP,188
7886,0261S15632,"",148
7887,0261S02640,VW,1
7888,0261208795,VW,20
7889,0261S04167,BENTLEY,20
7890,0261S07258,Suzuki,57
7891,0261S07857,VW,39
7892,0261S07984,"",97
7893,0261208190,VW,20
7894,0261S08696,BMW,37
7895,0261S21431,Honda,111
7896,0261207650,VW,25
7897,0261S07500,SEAT,44
7898,0261S02172,VW,1
7899,0261S14723,GM,146
7900,0261208280,SEAT,25
7901,0261S07709,BMW,52
7902,0261S07503,VW,44
7903,0261S05426,VW,63
7904,0261S02764,LaMercedesorgini,110
7905,0261S11521,Suzuki,130
7906,0261S02786,LaMercedesorgini,110
7907,0261208566,VW,20
7908,0261208276,VW,20
7909,0261208587,RENAULT,35
7910,0261S14520,BMW,76
7911,0261S14333,"",115
7912,0261S02715,VW,2
7913,0261S22190,Toyota,137
7914,0261208413,"",65
7915,0261S16099,"",115
7916,0261207789,VW,25
7917,0261208310,VW,20
7918,0261S16504,"",135
7919,0261S14027,"",115
7920,0261S22146,"",72
7921,0261S12913,BMW,33
7922,0261208701,AUDI,20
7923,0261S11898,"",131
7924,0261S13701,FIAT,92
7925,0261S15179,"",72
7926,0261S14687,BMW,33
7927,0261208882,Peugeot Citro&euml;n,100
7928,0261S10570,"",131
7929,0261S07689,Peugeot,70
7930,0261S07506,SKODA,44
7931,0261S15620,Renault,74
7932,0261208093,VW,25
7933,0261207589,AUDI,20
7934,0261S22422,"",125
7935,0261S02646,VW,1
7936,0261S11122,VW,28
7937,0261S16509,BMW,33
7938,0261S07008,VW,7
7939,0261208485,Peugeot Citro&euml;n,100
7940,0261S15370,"",115
7941,0261208604,VW,25
7942,0261208054,AUDI,25
7943,0261208772,VW,20
7944,0261208164,VW,25
7945,0261S18528,BMW,33
7946,0261S15750,"",115
7947,0261S22260,BMW,55
7948,0261S18531,BMW,33
7949,0261S17279,BMW,33
7950,0261S02396,SEAT,1
7951,0261201123,VW,26
7952,0261S11151,BMW,33
7953,0261S02021,Audi,1
7954,0261S02158,VW,1
7955,0261S02873,BMW,84
7956,0261S06911,Nissan,105
7957,0261S02045,Audi,1
7958,0261208869,VW,20
7959,0261S07914,VW,12
7960,0261S04007,"",81
7961,0261208922,VW,20
7962,0261S05599,PSA,88
7963,0261S06164,"OPEL, VAUXHALL",57
7964,0261S02251,VW,1
7965,0261S16066,VW,53
7966,0261S07750,VW,12
7967,0261207890,VW,20
7968,0261S04183,VW,29
7969,0261S07105,Toyota,124
7970,0261S02458,AUDI,2
7971,0261209258,Ford,139
7972,0261S02431,VW,1
7973,0261208053,AUDI,25
7974,0261S15957,"",115
7975,0261S16498,BMW,34
7976,0261S05895,BMW (Mini),66
7977,0261S15114,"",125
7978,0261S06023,PSA,60
7979,0261S21276,"",72
7980,0261S06167,BMW (Mini),66
7981,0261S04666,BENTLEY,20
7982,0261208129,VW,27
7983,0261S14791,"",72
7984,0261S15268,"",167
7985,0261S15792,"",115
7986,0261S15746,"",115
7987,0261S04455,"",164
7988,0261S15920,BMW,33
7989,0261209254,BMW,117
7990,0261S15847,BMW,33
7991,0261S07003,BMW,52
7992,0261S02448,Seat,1
7993,0261S02065,Audi,1
7994,0261S02003,VW,1
7995,0261208128,VW,27
7996,0261208130,VW,27
7997,0261207064,Mercedes,47
7998,0261S06168,BMW,62
7999,0261S02275,Audi,1
8000,0261S04237,VW,5
8001,0261208105,Mercedes,47
8002,0261208729,AUDI,20
8003,0261208527,VW,25
8004,0261208492,BUICK,82
8005,0261S07671,VW,5
8006,0261S17800,"",125
8007,0261S04137,VW,63
8008,0261S02401,SEAT,1
8009,0261S07813,Mercedes-Benz,43
8010,0261S06396,PSA,88
8011,0261S07836,VW,7
8012,0261S08524,"",97
8013,0261S08322,BMW,52
8014,0261208878,"",82
8015,0261S22193,Toyota,137
8016,0261S22417,"",125
8017,0261S08254,BMW,52
8018,0261S08168,VW,7
8019,0261S08643,"",122
8020,0261S07872,VW,6
8021,0261S08083,BMW,52
8022,0261S08193,VW,12
8023,0261S07256,VW,7
8024,0261208312,VW,20
8025,0261S13613,"",120
8026,0261S14116,"",115
8027,0261S02403,VW,1
8028,0261S08602,BMW,52
8029,0261201271,VW,25
8030,0261201272,VW,25
8031,0261208044,"SEAT, VW",27
8032,0261S04941,SKODA,5
8033,0261S12475,SUZUKI,130
8034,0261201189,FAW-Volkswagen,27
8035,0261S14803,"",120
8036,0261S14753,"",72
8037,0261S21386,Honda,111
8038,0261S14446,BMW,33
8039,0261207761,TOYOTA,96
8040,0261208067,Mercedes-Benz,59
8041,0261S07733,VW,7
8042,0261208436,"SEAT, VW",26
8043,0261S04027,Peugeot / Citroen,49
8044,0261208830,BENTLEY,20
8045,0261208309,VW,20
8046,0261S07590,BMW,67
8047,0261S02633,VW,2
8048,0261S08058,AUDI,7
8049,0261208095,SEAT,27
8050,0261S07031,BMW,52
8051,0261S21258,Ford,134
8052,0261S02750,LaMercedesorgini,110
8053,0261S12040,BMW,62
8054,0261S02153,Audi,1
8055,0261207290,VW,26
8056,0261S07050,PSA,88
8057,0261S06721,VW,5
8058,0261201719,AUDI,20
8059,0261S07815,VW,5
8060,0261S20750,BMW,33
8061,0261S04017,VW,29
8062,0261S02320,VW,1
8063,0261S02691,VW,1
8064,0261S14124,"",115
8065,0261201334,SEAT,29
8066,0261S02543,Audi,2
8067,0261S14421,BMW,33
8068,0261S14448,"",135
8069,0261S05876,VW,5
8070,0261S06726,BMW,62
8071,0261S11713,"",120
8072,0261S14567,GM,144
8073,0261S06588,AvtoVaz,51
8074,0261S07852,BMW,52
8075,0261S08201,SEAT,7
8076,0261S08144,VW,7
8077,0261S12230,"",131
8078,0261S02205,AUDI,2
8079,0261S15360,"",115
8080,0261208793,AUDI,20
8081,0261S04532,Peugeot,75
8082,0261S20890,"",134
8083,0261S15226,"",120
8084,0261S02831,Audi,110
8085,0261208576,VW,27
8086,0261208346,AUDI,20
8087,0261S07747,VW,12
8088,0261S08161,VW,7
8089,0261S13988,"",115
8090,0261208703,Weber,100
8091,0261208198,VW,25
8092,0261S02300,VW,1
8093,0261208535,VW,25
8094,0261S07929,VW,12
8095,0261S06214,VW,12
8096,0261208221,SEAT,25
8097,0261S02896,Audi,110
8098,0261S07017,VW,7
8099,0261208275,VW,20
8100,0261S02718,"",103
8101,0261S02780,Opel,103
8102,0261207117,Mercedes,59
8103,0261S08165,VW,7
8104,0261S08289,VW,44
8105,0261S08169,Audi,7
8106,0261S19203,"",72
8107,0261201239,VW,27
8108,0261S15272,"",167
8109,0261S16137,"",115
8110,0261S14106,"",115
8111,0261S15328,Toyota,165
8112,0261S21975,Toyota,137
8113,0261S08520,BMW,37
