id,year,model_id
5140,2012,1495
5141,2010,1495
5142,2015,1495
5143,2018,1496
5144,2009,1496
5145,2012,1496
5146,2008,1496
5147,2010,1496
5148,2015,1496
5149,2010,1497
5150,2009,1497
5151,2012,1497
5152,2015,1497
5153,2014,1497
5154,2014,1498
5155,2019,1498
5156,2004,1498
5157,2016,1499
5158,2005,1499
5159,2004,1500
5160,2014,1501
5161,2019,1501
5162,2007,1501
5163,2008,1501
5164,2009,1501
5165,2010,1501
5166,2011,1501
5167,2003,1501
5168,2016,1502
5169,2007,1502
5170,2010,1502
5171,2017,1503
5172,1999,1504
5173,2016,1505
5174,2006,1505
5175,2011,1505
5176,2016,1506
5177,2006,1506
5178,2011,1506
5179,2010,1507
5180,2015,1507
5181,2005,1508
5182,2017,1509
5183,2004,1510
5184,2012,1510
5185,2015,1510
5186,2008,1510
5187,2010,1510
5188,2012,1511
5189,2005,1511
5190,2006,1511
5191,2012,1512
5192,2008,1512
5193,2005,1512
5194,2015,1513
5195,2016,1514
5196,2006,1515
5197,2003,1516
5198,2012,1517
5199,2015,1518
5200,2009,1519
5201,2006,1519
5202,2013,1519
5203,2015,1519
5204,2008,1519
5205,2011,1519
5206,2002,1519
5207,2005,1519
5208,2003,1519
5209,2004,1519
5210,1999,1519
5211,2012,1519
5212,2014,1519
5213,2017,1519
5214,2008,1520
5215,2004,1521
5216,2012,1522
5217,2014,1522
5218,2003,1523
5219,2008,1524
5220,2007,1524
5221,2009,1524
5222,2001,1524
5223,2015,1524
5224,2007,1525
5225,2006,1526
5226,2001,1527
5227,2004,1527
5228,2006,1527
5229,2009,1527
5230,2002,1528
5231,2004,1528
5232,2005,1528
5233,2006,1528
5234,2009,1529
5235,2002,1529
5236,2007,1529
5237,2010,1529
5238,2014,1529
5239,2006,1529
5240,2003,1529
5241,2004,1529
5242,1999,1529
5243,2012,1529
5244,2015,1529
5245,2017,1530
5246,2019,1530
5247,2016,1530
5248,2009,1531
5249,2002,1531
5250,2007,1531
5251,2014,1531
5252,2006,1531
5253,2003,1531
5254,2004,1531
5255,1999,1531
5256,2012,1531
5257,2015,1531
5258,2006,1532
5259,2005,1532
5260,2007,1532
5261,2008,1532
5262,2011,1532
5263,2015,1532
5264,2009,1532
5265,2003,1532
5266,2000,1532
5267,2010,1532
5268,2013,1532
5269,2003,1533
5270,2000,1533
5271,2011,1534
5272,2012,1534
5273,2008,1535
5274,2014,1536
5275,2014,1537
5276,2007,1538
5277,2014,1538
5278,2008,1538
5279,2011,1539
5280,2011,1540
5281,2015,1540
5282,2009,1541
5283,2014,1541
5284,2013,1542
5285,2018,1543
5286,2018,1544
5287,2006,1545
5288,2010,1545
5289,2005,1545
5290,1999,1545
5291,2008,1545
5292,2015,1545
5293,2013,1545
5294,1998,1545
5295,2003,1545
5296,2000,1545
5297,2000,1546
5298,2003,1546
5299,2016,1546
5300,2004,1547
5301,2015,1547
5302,2018,1547
5303,2009,1548
5304,2016,1549
5305,2014,1549
5306,2020,1549
5307,2008,1550
5308,2012,1550
5309,2010,1551
5310,2005,1551
5311,2015,1551
5312,2008,1551
5313,2017,1551
5314,2013,1551
5315,2006,1551
5316,2007,1551
5317,2009,1551
5318,2017,1552
5319,2020,1552
5320,2005,1552
5321,2013,1552
5322,2012,1552
5323,2015,1552
5324,2006,1553
5325,2009,1553
5326,2007,1553
5327,2010,1553
5328,2011,1553
5329,2013,1553
5330,2015,1554
5331,2020,1554
5332,2008,1555
5333,2007,1556
5334,2009,1557
5335,2012,1558
5336,2010,1559
5337,2017,1560
5338,2009,1561
5339,2017,1562
5340,2017,1563
5341,2015,1564
5342,2011,1565
5343,2007,1565
5344,2008,1566
5345,2017,1566
5346,2007,1567
5347,2007,1568
5348,2009,1568
5349,2011,1568
5350,2012,1568
5351,2013,1568
5352,2015,1568
5353,2006,1568
5354,2008,1568
5355,2019,1568
5356,2012,1569
5357,2018,1570
5358,2006,1571
5359,2008,1571
5360,2011,1571
5361,2003,1571
5362,2015,1571
5363,2005,1571
5364,2007,1571
5365,2003,1572
5366,2005,1573
5367,2014,1573
5368,2006,1574
5369,2019,1575
5370,2011,1576
5371,2013,1576
5372,2006,1576
5373,2017,1576
5374,2018,1576
5375,2005,1577
5376,2007,1578
5377,2004,1578
5378,2006,1578
5379,2000,1578
5380,2001,1578
5381,2002,1578
5382,2003,1578
5383,2005,1578
5384,2010,1578
5385,2019,1578
5386,2012,1578
5387,2006,1579
5388,2007,1580
5389,2005,1581
5390,2004,1581
5391,2018,1582
5392,2006,1583
5393,2010,1584
5394,2006,1585
5395,2016,1586
5396,2005,1586
5397,2015,1586
5398,2017,1586
5399,2012,1587
5400,2003,1588
5401,2020,1588
5402,2017,1589
5403,2005,1589
5404,2008,1589
5405,2013,1589
5406,2014,1589
5407,2015,1589
5408,2016,1589
5409,2008,1590
5410,2009,1590
5411,2010,1590
5412,2011,1590
5413,2012,1590
5414,2017,1590
5415,2019,1590
5416,2015,1591
5417,2020,1591
5418,2005,1591
5419,2011,1591
5420,2008,1591
5421,2012,1591
5422,2017,1591
5423,2007,1591
5424,2016,1591
5425,2016,1592
5426,2015,1592
5427,2017,1592
5428,2008,1593
5429,2008,1594
5430,2009,1594
5431,2010,1594
5432,2011,1594
5433,2012,1594
5434,2019,1594
5435,2020,1595
5436,2009,1595
5437,2014,1595
5438,2007,1595
5439,2013,1595
5440,2011,1595
5441,2015,1596
5442,2006,1596
5443,2009,1596
5444,2005,1596
5445,2011,1596
5446,2010,1596
5447,2012,1596
5448,2013,1596
5449,2014,1596
5450,2019,1597
5451,2005,1598
5452,2010,1598
5453,2009,1599
5454,2007,1600
5455,2003,1601
5456,2006,1601
5457,2010,1601
5458,2019,1602
5459,2016,1602
5460,2013,1602
5461,2020,1603
5462,2016,1604
5463,2005,1605
5464,2016,1605
5465,2009,1606
5466,2012,1607
5467,2005,1607
5468,2007,1607
5469,2006,1607
5470,2010,1607
5471,2015,1607
5472,2018,1607
5473,2020,1607
5474,2010,1608
5475,2008,1609
5476,2011,1610
5477,2017,1610
5478,2019,1611
5479,2005,1612
5480,2011,1612
5481,2016,1612
5482,2014,1613
5483,2009,1614
5484,2010,1614
5485,2020,1615
5486,2012,1616
5487,2011,1617
5488,2007,1618
5489,2006,1619
5490,2003,1619
5491,2007,1620
5492,2004,1621
5493,2003,1621
5494,2006,1622
5495,1999,1622
5496,2012,1622
5497,2011,1622
5498,2014,1622
5499,2008,1622
5500,2001,1623
5501,2003,1623
5502,2014,1624
5503,2016,1624
5504,2017,1624
5505,2014,1625
5506,2015,1625
5507,2016,1625
5508,2017,1625
5509,2010,1626
5510,2014,1626
5511,2015,1626
5512,2016,1626
5513,2017,1626
5514,2019,1626
5515,2006,1627
5516,2000,1628
5517,2013,1629
5518,2016,1629
5519,2015,1629
5520,2016,1630
5521,2006,1631
5522,2016,1632
5523,2019,1633
5524,2010,1634
5525,2012,1634
5526,2016,1634
5527,2017,1634
5528,2018,1635
5529,2017,1635
5530,2019,1635
5531,2020,1635
5532,2011,1636
5533,2013,1636
5534,2016,1636
5535,2012,1636
5536,2015,1636
5537,2014,1636
5538,2018,1636
5539,2017,1636
5540,2011,1637
5541,2013,1637
5542,2016,1637
5543,2012,1637
5544,2015,1637
5545,2014,1637
5546,2018,1637
5547,2017,1637
5548,2013,1638
5549,1998,1639
5550,2000,1639
5551,2001,1639
5552,2002,1639
5553,2005,1639
5554,2007,1639
5555,2006,1639
5556,2008,1639
5557,2010,1639
5558,2009,1639
5559,1999,1640
5560,2000,1640
5561,2001,1640
5562,2002,1640
5563,2000,1641
5564,2003,1641
5565,2008,1641
5566,2007,1641
5567,2005,1641
5568,2006,1641
5569,2010,1641
5570,2012,1641
5571,2011,1641
5572,2015,1641
5573,2020,1641
5574,1998,1642
5575,1999,1642
5576,2000,1642
5577,2001,1642
5578,2003,1642
5579,2004,1642
5580,2006,1642
5581,2009,1642
5582,2011,1642
5583,2015,1642
5584,2016,1642
5585,1998,1643
5586,1999,1643
5587,2000,1643
5588,2001,1643
5589,2011,1643
5590,2003,1643
5591,2004,1643
5592,2006,1643
5593,2009,1643
5594,2015,1643
5595,2016,1643
5596,2012,1644
5597,2013,1644
5598,2015,1644
5599,2017,1644
5600,2016,1645
5601,2006,1645
5602,2009,1645
5603,2012,1645
5604,2015,1645
5605,2013,1646
5606,2003,1647
5607,2005,1647
5608,2007,1647
5609,2008,1647
5610,2014,1647
5611,2006,1648
5612,2008,1648
5613,2010,1648
5614,2009,1648
5615,2011,1648
5616,2013,1648
5617,2015,1648
5618,2012,1648
5619,2013,1649
5620,2004,1649
5621,2007,1649
5622,2003,1649
5623,2005,1649
5624,2009,1649
5625,2008,1649
5626,2014,1649
5627,1998,1650
5628,1999,1650
5629,2002,1650
5630,2003,1650
5631,2004,1650
5632,2005,1650
5633,2006,1650
5634,2008,1650
5635,2010,1650
5636,2013,1650
5637,2012,1650
5638,2014,1650
5639,2018,1651
5640,2020,1651
5641,2013,1651
5642,2000,1651
5643,1998,1651
5644,1999,1651
5645,2001,1651
5646,2004,1651
5647,2003,1651
5648,2007,1651
5649,2005,1651
5650,2002,1651
5651,2006,1651
5652,2008,1651
5653,2010,1651
5654,2009,1651
5655,2011,1651
5656,2012,1651
5657,2017,1651
5658,2015,1651
5659,2016,1651
5660,2014,1651
5661,2019,1651
5662,2014,1652
5663,2015,1652
5664,2017,1652
5665,2016,1652
5666,1998,1653
5667,2000,1653
5668,2011,1653
5669,2012,1653
5670,2013,1653
5671,2014,1653
5672,2015,1653
5673,2016,1653
5674,2007,1654
5675,2005,1654
5676,2006,1654
5677,2009,1654
5678,2008,1654
5679,2010,1654
5680,2015,1655
5681,2014,1655
5682,2017,1655
5683,2018,1655
5684,2018,1656
5685,2000,1656
5686,1999,1656
5687,2005,1656
5688,2001,1656
5689,2007,1656
5690,2002,1656
5691,2009,1656
5692,2008,1656
5693,2010,1656
5694,2013,1656
5695,2015,1656
5696,2017,1656
5697,2016,1656
5698,2014,1656
5699,2012,1656
5700,2020,1656
5701,2013,1657
5702,2019,1658
5703,1998,1658
5704,2005,1658
5705,2000,1658
5706,2001,1658
5707,2002,1658
5708,2007,1658
5709,2004,1658
5710,2006,1658
5711,2008,1658
5712,2010,1658
5713,2009,1658
5714,2011,1658
5715,2012,1658
5716,2014,1658
5717,2015,1658
5718,2006,1659
5719,2008,1660
5720,2010,1660
5721,2013,1660
5722,2016,1661
5723,1999,1662
5724,2002,1662
5725,2001,1662
5726,1998,1663
5727,1999,1663
5728,2000,1663
5729,2001,1663
5730,2007,1664
5731,2010,1664
5732,2011,1664
5733,2015,1664
5734,2017,1664
5735,1998,1665
5736,1999,1665
5737,2000,1665
5738,2001,1665
5739,2003,1665
5740,2004,1665
5741,2006,1665
5742,2009,1665
5743,2011,1665
5744,2015,1665
5745,2016,1665
5746,1998,1666
5747,2000,1666
5748,1999,1666
5749,2002,1666
5750,2005,1666
5751,2004,1666
5752,2001,1666
5753,2003,1666
5754,2006,1666
5755,2007,1666
5756,2003,1667
5757,2005,1667
5758,2004,1667
5759,2000,1668
5760,2018,1669
5761,2013,1670
5762,2015,1671
5763,2018,1671
5764,1998,1671
5765,2000,1671
5766,2001,1671
5767,1999,1671
5768,2003,1671
5769,2005,1671
5770,2006,1671
5771,2008,1671
5772,2010,1671
5773,2007,1671
5774,2009,1671
5775,2012,1671
5776,2011,1671
5777,2013,1671
5778,2020,1671
5779,2014,1671
5780,2017,1671
5781,2019,1671
5782,2012,1672
5783,2013,1672
5784,2015,1672
5785,2014,1672
5786,2018,1672
5787,2008,1673
5788,2010,1673
5789,2009,1673
5790,2011,1673
5791,2015,1674
5792,1998,1674
5793,2001,1674
5794,2000,1674
5795,2003,1674
5796,2005,1674
5797,2006,1674
5798,2008,1674
5799,2010,1674
5800,2007,1674
5801,2009,1674
5802,2012,1674
5803,2011,1674
5804,2018,1674
5805,2014,1674
5806,2002,1675
5807,2003,1675
5808,2004,1675
5809,2005,1675
5810,2007,1675
5811,2013,1675
5812,2008,1675
5813,2010,1675
5814,2011,1675
5815,2012,1675
5816,2018,1676
5817,2017,1676
5818,2013,1676
5819,1998,1676
5820,1999,1676
5821,2001,1676
5822,2003,1676
5823,2000,1676
5824,2005,1676
5825,2006,1676
5826,2004,1676
5827,2002,1676
5828,2009,1676
5829,2007,1676
5830,2010,1676
5831,2011,1676
5832,2008,1676
5833,2014,1676
5834,2020,1676
5835,2012,1676
5836,1999,1677
5837,2004,1677
5838,2000,1677
5839,2006,1677
5840,2005,1677
5841,2003,1677
5842,2009,1678
5843,2011,1678
5844,2010,1678
5845,2015,1678
5846,2003,1679
5847,2004,1679
5848,1999,1680
5849,1998,1680
5850,2000,1680
5851,2010,1681
5852,2014,1682
5853,2005,1683
5854,2006,1683
5855,2007,1683
5856,2013,1684
5857,2005,1684
5858,2007,1684
5859,2006,1684
5860,2010,1684
5861,2008,1684
5862,2011,1684
5863,2009,1684
5864,2014,1684
5865,2012,1684
5866,2004,1685
5867,2013,1686
5868,2008,1686
5869,2009,1686
5870,2002,1686
5871,2008,1687
5872,2010,1687
5873,2015,1687
5874,2009,1687
5875,2014,1687
5876,2012,1687
5877,2013,1687
5878,2011,1687
5879,2017,1687
5880,2016,1687
5881,1999,1688
5882,2002,1688
5883,2000,1688
5884,2006,1688
5885,2005,1688
5886,2010,1688
5887,2011,1688
5888,2012,1688
5889,2015,1688
5890,2006,1689
5891,2008,1689
5892,2014,1689
5893,2013,1690
5894,2018,1691
5895,2018,1692
5896,2017,1692
5897,2019,1692
5898,2017,1693
5899,2018,1694
5900,2019,1694
5901,2007,1694
5902,2008,1694
5903,2010,1694
5904,2011,1694
5905,2012,1694
5906,2009,1694
5907,2016,1694
5908,2013,1694
5909,2015,1694
5910,2020,1694
5911,2018,1695
5912,2019,1695
5913,2002,1695
5914,2003,1695
5915,2006,1695
5916,2005,1695
5917,2004,1695
5918,2010,1695
5919,2007,1695
5920,2008,1695
5921,2009,1695
5922,2014,1695
5923,2015,1695
5924,2003,1696
5925,2004,1696
5926,2006,1696
5927,2007,1696
5928,2005,1696
5929,2008,1696
5930,2009,1696
5931,2010,1696
5932,2013,1696
5933,2015,1696
5934,2016,1696
5935,2012,1696
5936,2018,1696
5937,1998,1697
5938,1999,1697
5939,2000,1697
5940,2001,1697
5941,2003,1697
5942,2009,1697
5943,2004,1697
5944,2006,1697
5945,2011,1697
5946,2015,1697
5947,2016,1697
5948,2011,1698
5949,2014,1698
5950,2016,1698
5951,2012,1698
5952,2015,1698
5953,2018,1698
5954,2005,1699
5955,2007,1699
5956,2006,1699
5957,2010,1699
5958,2008,1699
5959,2011,1699
5960,2009,1699
5961,2014,1699
5962,2012,1699
5963,2008,1700
5964,2012,1700
5965,2007,1701
5966,2006,1701
5967,2011,1701
5968,2008,1701
5969,2010,1701
5970,1999,1702
5971,2002,1702
5972,1998,1702
5973,2006,1702
5974,2007,1702
5975,2008,1702
5976,2010,1702
5977,2004,1703
5978,2007,1703
5979,2006,1703
5980,2003,1703
5981,2011,1703
5982,2000,1703
5983,2002,1703
5984,2008,1703
5985,2010,1703
5986,2010,1704
5987,2011,1704
5988,2013,1704
5989,2015,1704
5990,2000,1704
5991,2002,1704
5992,2001,1704
5993,2004,1704
5994,2012,1704
5995,2003,1704
5996,2005,1704
5997,2006,1704
5998,2016,1705
5999,2015,1705
6000,1998,1706
6001,1999,1706
6002,2001,1706
6003,2010,1707
6004,2011,1707
6005,2013,1707
6006,1999,1707
6007,2000,1707
6008,1998,1707
6009,2009,1707
6010,2012,1707
6011,2003,1707
6012,2006,1707
6013,2008,1707
6014,2001,1707
6015,2002,1707
6016,2007,1707
6017,2015,1707
6018,2016,1707
6019,2014,1707
6020,2016,1708
6021,2016,1709
6022,2014,1710
6023,2019,1710
6024,2015,1710
6025,2012,1710
6026,2003,1710
6027,2013,1710
6028,2000,1710
6029,2019,1711
6030,2015,1711
6031,2013,1711
6032,2014,1711
6033,2012,1711
6034,2004,1712
6035,2007,1712
6036,2011,1712
6037,2006,1712
6038,2008,1712
6039,2010,1712
6040,2015,1713
6041,2010,1713
6042,2011,1713
6043,2014,1713
6044,2013,1713
6045,2012,1713
6046,2016,1714
6047,2015,1714
6048,2010,1715
6049,2011,1715
6050,2013,1715
6051,2015,1715
6052,2000,1715
6053,2001,1715
6054,2002,1715
6055,2003,1715
6056,2004,1715
6057,2009,1715
6058,2007,1715
6059,2008,1715
6060,2012,1715
6061,2005,1715
6062,2006,1715
6063,2016,1716
6064,2017,1717
6065,2018,1718
6066,2019,1718
6067,2013,1719
6068,2014,1719
6069,2017,1719
6070,2010,1719
6071,2009,1719
6072,2011,1719
6073,2012,1719
6074,2015,1719
6075,2005,1719
6076,2007,1719
6077,2013,1720
6078,2002,1720
6079,2015,1720
6080,2010,1720
6081,2007,1720
6082,2011,1720
6083,2009,1720
6084,2005,1720
6085,2015,1721
6086,2002,1721
6087,2012,1721
6088,2003,1721
6089,2006,1721
6090,2010,1721
6091,2005,1721
6092,2016,1721
6093,2011,1721
6094,2007,1721
6095,2005,1722
6096,2009,1723
6097,2013,1724
6098,2009,1724
6099,2000,1724
6100,2006,1725
6101,2007,1725
6102,2010,1726
6103,2014,1727
6104,2013,1728
6105,2011,1729
6106,1998,1730
6107,1999,1730
6108,2003,1730
6109,2005,1730
6110,2006,1730
6111,2008,1730
6112,2007,1730
6113,2012,1730
6114,2014,1730
6115,2015,1730
6116,2011,1730
6117,2009,1730
6118,2019,1730
6119,2021,1731
6120,2021,1732
6121,2005,1733
6122,2007,1733
6123,2019,1734
6124,2015,1734
6125,2012,1735
6126,2021,1736
6127,2010,1736
6128,2017,1737
6129,2018,1737
6130,2015,1737
6131,2013,1737
6132,2014,1737
6133,2008,1737
6134,2014,1738
6135,2009,1738
6136,2013,1739
6137,2008,1739
6138,2015,1739
6139,2008,1740
6140,2021,1741
6141,2004,1742
6142,2016,1743
6143,2009,1744
6144,2014,1744
6145,2011,1744
6146,2008,1744
6147,2015,1744
6148,2007,1744
6149,2005,1744
6150,2012,1744
6151,2006,1744
6152,2003,1744
6153,2021,1744
6154,2015,1745
6155,2007,1745
6156,2012,1745
6157,2016,1745
6158,2021,1745
6159,2004,1746
6160,2005,1746
6161,2017,1747
6162,2015,1747
6163,2021,1747
6164,2013,1748
6165,2014,1748
6166,2006,1748
6167,2008,1749
6168,2009,1749
6169,2011,1749
6170,2018,1749
6171,2014,1749
6172,2015,1749
6173,2007,1749
6174,2021,1749
6175,2006,1750
6176,2014,1751
6177,2014,1752
6178,2021,1752
6179,2013,1753
6180,2014,1753
6181,2015,1754
6182,2006,1755
6183,2002,1755
6184,2001,1755
6185,2004,1755
6186,2014,1756
6187,2021,1757
6188,2015,1758
6189,2021,1759
6190,2021,1760
6191,2013,1761
6192,2014,1762
6193,2015,1762
6194,2019,1763
6195,2003,1764
6196,2005,1764
6197,2009,1765
6198,2013,1765
6199,2007,1765
6200,2011,1765
6201,2015,1766
6202,2015,1767
6203,2016,1767
6204,2017,1767
6205,2013,1767
6206,2011,1767
6207,2007,1767
6208,2003,1768
6209,2002,1769
6210,2003,1769
6211,2009,1769
6212,2012,1770
6213,2003,1771
6214,2003,1772
6215,2013,1773
6216,2003,1773
6217,2005,1774
6218,2012,1775
6219,2011,1776
6220,2008,1776
6221,2009,1777
6222,2006,1777
6223,2012,1777
6224,2007,1778
6225,2002,1779
6226,2001,1779
6227,2000,1779
6228,2017,1780
6229,2014,1781
6230,2014,1782
6231,2014,1783
6232,2018,1783
6233,2014,1784
6234,2018,1784
6235,2014,1785
6236,2018,1785
6237,2017,1786
6238,2017,1787
6239,2013,1787
6240,2012,1787
6241,2016,1787
6242,2012,1788
6243,2016,1788
6244,2015,1789
6245,2015,1790
6246,2013,1791
6247,2013,1792
6248,2014,1793
6249,2021,1794
6250,2009,1794
6251,2013,1794
6252,2013,1795
6253,2020,1795
6254,2012,1795
6255,2003,1796
6256,2010,1796
6257,2013,1797
6258,2014,1798
6259,2009,1798
6260,2006,1798
6261,2020,1798
6262,2011,1798
6263,2003,1799
6264,2004,1799
6265,2013,1799
6266,2009,1799
6267,2003,1800
6268,2007,1800
6269,2013,1800
6270,2011,1801
6271,2013,1802
6272,2013,1803
6273,2010,1803
6274,2008,1804
6275,2016,1805
6276,2013,1806
6277,2016,1806
6278,2017,1806
6279,2017,1807
6280,2005,1808
6281,2007,1808
6282,2015,1809
6283,2005,1809
6284,2010,1809
6285,2012,1809
6286,2014,1810
6287,2010,1811
6288,2012,1811
6289,2014,1812
6290,2005,1812
6291,2013,1813
6292,2014,1814
6293,2017,1815
6294,2019,1815
6295,2015,1815
6296,2016,1816
6297,2018,1817
6298,2010,1817
6299,2015,1817
6300,2013,1817
6301,2014,1817
6302,2017,1818
6303,2016,1818
6304,2018,1818
6305,2002,1819
6306,2013,1820
6307,2002,1820
6308,2008,1820
6309,2014,1821
6310,2007,1822
6311,2011,1822
6312,2001,1823
6313,2004,1823
6314,2001,1824
6315,2009,1824
6316,2014,1825
6317,2007,1825
6318,2011,1825
6319,2010,1826
6320,2004,1826
6321,2005,1826
6322,2006,1826
6323,2001,1826
6324,2007,1827
6325,2011,1827
6326,2007,1828
6327,2011,1828
6328,2001,1829
6329,2004,1829
6330,2004,1830
6331,2005,1830
6332,2009,1830
6333,2014,1831
6334,2014,1832
6335,2008,1833
6336,2013,1834
6337,2016,1835
6338,2015,1835
6339,2009,1835
6340,2012,1836
6341,2009,1836
6342,2008,1836
6343,2009,1837
6344,1998,1838
6345,1999,1838
6346,2000,1838
6347,2003,1839
6348,2003,1840
6349,2001,1840
6350,2008,1841
6351,2007,1842
6352,2010,1842
6353,2011,1842
6354,2013,1843
6355,2008,1843
6356,2016,1844
6357,2015,1844
6358,2010,1844
6359,2010,1845
6360,2013,1846
6361,2014,1847
6362,2012,1848
6363,2015,1848
6364,2011,1848
6365,2013,1848
6366,2014,1849
6367,2000,1850
6368,2001,1850
6369,2007,1851
6370,2003,1852
6371,2010,1853
6372,2007,1853
6373,2008,1853
6374,2010,1854
6375,2014,1855
6376,2011,1855
6377,1998,1856
6378,1999,1857
6379,2002,1858
6380,2006,1859
6381,2009,1860
6382,2014,1860
6383,2011,1860
6384,1999,1861
6385,1998,1861
6386,2001,1861
6387,2002,1862
6388,2004,1862
6389,2007,1863
6390,2015,1864
6391,2012,1864
6392,2015,1865
6393,2009,1866
6394,2013,1867
6395,2019,1868
6396,2013,1869
6397,2013,1870
6398,2018,1871
6399,2013,1872
6400,2013,1873
6401,2018,1873
6402,2015,1873
6403,2019,1873
6404,2012,1873
6405,2010,1873
6406,2021,1873
6407,2014,1874
6408,2016,1875
6409,2015,1876
6410,2015,1877
6411,2015,1878
6412,2014,1878
6413,2021,1879
6414,2014,1879
6415,2019,1879
6416,2009,1879
6417,2018,1880
6418,2012,1880
6419,2009,1881
6420,2016,1881
6421,2018,1881
6422,2011,1881
6423,2013,1881
6424,2004,1882
6425,2005,1883
6426,2006,1883
6427,2006,1884
6428,2009,1884
6429,2007,1885
6430,2018,1886
6431,2018,1887
6432,2018,1888
6433,2016,1889
6434,2020,1890
6435,2016,1891
6436,2014,1892
6437,2004,1893
6438,2008,1894
6439,2008,1895
6440,2004,1896
6441,2004,1897
6442,2004,1898
6443,2004,1899
6444,2004,1900
6445,2004,1901
6446,2004,1902
6447,2012,1903
6448,2012,1904
6449,2012,1905
6450,2012,1906
6451,2012,1907
6452,2012,1908
6453,2012,1909
6454,2012,1910
6455,2012,1911
6456,2019,1912
6457,2013,1913
6458,2013,1914
6459,2017,1915
6460,2013,1916
6461,2015,1917
6462,2013,1918
6463,2013,1919
6464,2015,1920
6465,2016,1920
6466,2012,1920
6467,2006,1920
6468,2002,1920
6469,2019,1920
6470,2021,1920
6471,2008,1921
6472,2006,1921
6473,2017,1922
6474,2011,1922
6475,2016,1922
6476,2014,1922
6477,2006,1922
6478,2001,1922
6479,2021,1922
6480,2021,1923
6481,2014,1924
6482,2021,1925
6483,2015,1925
6484,2013,1925
6485,2021,1926
6486,2013,1926
6487,2015,1926
6488,2008,1927
6489,2016,1928
6490,2019,1928
6491,2015,1928
6492,2012,1928
6493,2021,1928
6494,2007,1929
6495,2017,1930
6496,2015,1930
6497,2011,1930
6498,2014,1930
6499,2021,1930
6500,2007,1931
6501,2007,1932
6502,2015,1933
6503,2014,1933
6504,2011,1933
6505,2021,1933
6506,2007,1934
6507,2015,1935
6508,2011,1935
6509,2014,1935
6510,2007,1936
6511,2015,1937
6512,2021,1937
6513,2012,1938
6514,2014,1938
6515,2003,1939
6516,2006,1939
6517,2002,1939
6518,2021,1940
6519,2002,1941
6520,2006,1941
6521,2004,1941
6522,2002,1942
6523,2003,1943
6524,2004,1944
6525,2021,1945
6526,2015,1946
6527,2011,1947
6528,2021,1948
6529,2004,1949
6530,2015,1949
6531,2016,1949
6532,2021,1950
6533,2021,1951
6534,2004,1952
6535,2021,1953
6536,2021,1954
6537,2017,1955
6538,2021,1955
6539,2016,1956
6540,2015,1956
6541,2006,1957
6542,2007,1957
6543,2004,1958
6544,2003,1958
6545,2004,1959
6546,2003,1959
6547,2003,1960
6548,2013,1961
6549,2010,1962
6550,2007,1962
6551,2004,1963
6552,2003,1964
6553,2012,1965
6554,2015,1965
6555,2013,1965
6556,2007,1965
6557,2007,1966
6558,2015,1966
6559,2012,1966
6560,2014,1967
6561,2017,1967
6562,2011,1967
6563,2014,1968
6564,2012,1968
6565,2007,1968
6566,2009,1968
6567,2004,1968
6568,2006,1968
6569,2003,1969
6570,2021,1970
6571,2018,1971
6572,2011,1972
6573,2013,1973
6574,2012,1974
6575,2012,1975
6576,2005,1976
6577,2012,1976
6578,2009,1977
6579,2005,1978
6580,2012,1978
6581,2005,1979
6582,2014,1980
6583,2008,1981
6584,2007,1981
6585,2005,1981
6586,2012,1981
6587,2004,1981
6588,2010,1981
6589,2018,1981
6590,2009,1981
6591,2009,1982
6592,2017,1983
6593,2006,1983
6594,2011,1984
6595,2002,1985
6596,2014,1986
6597,2001,1986
6598,2006,1986
6599,2001,1987
6600,2006,1987
6601,2006,1988
6602,2001,1988
6603,2002,1988
6604,2001,1989
6605,2005,1989
6606,2006,1989
6607,2009,1989
6608,2001,1990
6609,2005,1990
6610,2006,1990
6611,2009,1990
6612,2006,1991
6613,2013,1992
6614,2002,1993
6615,2015,1994
6616,2013,1995
6617,2011,1995
6618,2012,1995
6619,2005,1995
6620,2007,1995
6621,2006,1995
6622,2010,1995
6623,2018,1995
6624,2009,1996
6625,2012,1996
6626,2012,1997
6627,2014,1998
6628,2012,1999
6629,2014,1999
6630,2015,2000
6631,2019,2001
6632,2015,2002
6633,2015,2003
6634,2014,2004
6635,2015,2005
6636,2016,2006
6637,2014,2006
6638,2006,2007
6639,2006,2008
6640,2015,2009
6641,2015,2010
6642,2011,2010
6643,2018,2011
6644,2018,2012
6645,2007,2013
6646,2014,2013
6647,2008,2013
6648,2005,2013
6649,2006,2014
6650,2014,2015
6651,2010,2016
6652,2011,2016
6653,2012,2016
6654,2015,2017
6655,2017,2017
6656,2008,2017
6657,2015,2018
6658,2017,2018
6659,2012,2019
6660,2011,2020
6661,2011,2021
6662,2020,2022
6663,2005,2023
6664,2014,2024
6665,2017,2025
6666,2020,2025
6667,2002,2025
6668,2015,2025
6669,2017,2026
6670,2008,2027
6671,2002,2027
6672,1999,2028
6673,2001,2028
6674,2000,2028
6675,2004,2028
6676,2002,2028
6677,2006,2028
6678,2011,2028
6679,2012,2028
6680,2014,2028
6681,2009,2028
6682,2016,2028
6683,2010,2028
6684,2003,2028
6685,2007,2028
6686,2000,2029
6687,2003,2029
6688,2009,2029
6689,2010,2029
6690,2013,2029
6691,2006,2029
6692,2005,2029
6693,2007,2029
